2022-07-07 08:49:10.3497 | 7f7ca0fe-048d-4883-b044-726cc639f700 | DEBUG | dotnet | 103 | 00694 | http://dp-my-sit01.kong/bpm/bpmutils/  | Chailease.Core.Commencement.API.Adapter.BPM.BPMAdapter..ctor:42
2022-07-07 08:49:16.4835 | 7f7ca0fe-048d-4883-b044-726cc639f700 | DEBUG | dotnet | 26 | 00694 | VcifHelper.GetIndividualAndCorporateAsync CifNo：I000000216471。  | Chailease.Core.Commencement.API.Services.Helper.VcifHelper.GetIndividualAndCorporateAsync:186
2022-07-07 08:49:16.4856 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 26 | 00694 | Start processing HTTP request GET http://dp-my-sit01.kong/core/vcif/Vcif/Individual/CIFNO/I000000216471  | Microsoft.Extensions.Http.Logging.LoggingScopeHttpMessageHandler+Log.RequestPipelineStart:0
2022-07-07 08:49:16.4856 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 26 | 00694 | Sending HTTP request GET http://dp-my-sit01.kong/core/vcif/Vcif/Individual/CIFNO/I000000216471  | Microsoft.Extensions.Http.Logging.LoggingHttpMessageHandler+Log.RequestStart:0
2022-07-07 08:49:16.5269 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 26 | 00694 | Received HTTP response headers after 40.5041ms - 200  | Microsoft.Extensions.Http.Logging.LoggingHttpMessageHandler+Log.RequestEnd:0
2022-07-07 08:49:16.5269 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 26 | 00694 | End processing HTTP request after 41.7011ms - 200  | Microsoft.Extensions.Http.Logging.LoggingScopeHttpMessageHandler+Log.RequestPipelineEnd:0
2022-07-07 08:49:16.5596 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 26 | 00694 | UpdateIndividual ，Input Parameter：request: I000000216471。   | Chailease.Core.Commencement.API.Services.Helper.VcifHelper.UpdateIndividual:411
2022-07-07 08:49:16.5745 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 26 | 00694 | Start processing HTTP request PUT http://dp-my-sit01.kong/core/vcif/Vcif/Individual  | Microsoft.Extensions.Http.Logging.LoggingScopeHttpMessageHandler+Log.RequestPipelineStart:0
2022-07-07 08:49:16.5745 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 26 | 00694 | Sending HTTP request PUT http://dp-my-sit01.kong/core/vcif/Vcif/Individual  | Microsoft.Extensions.Http.Logging.LoggingHttpMessageHandler+Log.RequestStart:0
2022-07-07 08:49:16.6561 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 108 | 00694 | Received HTTP response headers after 80.9081ms - 200  | Microsoft.Extensions.Http.Logging.LoggingHttpMessageHandler+Log.RequestEnd:0
2022-07-07 08:49:16.6561 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 108 | 00694 | End processing HTTP request after 82.0671ms - 200  | Microsoft.Extensions.Http.Logging.LoggingScopeHttpMessageHandler+Log.RequestPipelineEnd:0
2022-07-07 08:49:16.6579 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 108 | 00694 | UpdateIndividual response status：success  | Chailease.Core.Commencement.API.Services.Helper.VcifHelper.UpdateIndividual:415
2022-07-07 08:49:16.6579 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 108 | 00694 | GetVCIFLockStatus ，Input Parameter：cifNo: I000000216471。   | Chailease.Core.Commencement.API.Services.Helper.VcifHelper.GetVCIFLockStatus:334
2022-07-07 08:49:16.6579 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 108 | 00694 | Start processing HTTP request GET http://dp-my-sit01.kong/core/vcif/Vcif/Lock/I000000216471  | Microsoft.Extensions.Http.Logging.LoggingScopeHttpMessageHandler+Log.RequestPipelineStart:0
2022-07-07 08:49:16.6579 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 108 | 00694 | Sending HTTP request GET http://dp-my-sit01.kong/core/vcif/Vcif/Lock/I000000216471  | Microsoft.Extensions.Http.Logging.LoggingHttpMessageHandler+Log.RequestStart:0
2022-07-07 08:49:16.7473 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 108 | 00694 | Received HTTP response headers after 88.0937ms - 200  | Microsoft.Extensions.Http.Logging.LoggingHttpMessageHandler+Log.RequestEnd:0
2022-07-07 08:49:16.7473 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 108 | 00694 | End processing HTTP request after 88.8798ms - 200  | Microsoft.Extensions.Http.Logging.LoggingScopeHttpMessageHandler+Log.RequestPipelineEnd:0
2022-07-07 08:49:16.7473 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 108 | 00694 | GetVCIFLockStatus response data：{"Cifno":"I000000216471","LockedByUser":"MY00242","LockedBySystem":"Commencement","LockedStatus":true,"LockedDateTime":"2022-07-07T08:36:40+08:00"}  | Chailease.Core.Commencement.API.Services.Helper.VcifHelper.GetVCIFLockStatus:338
2022-07-07 08:49:16.7473 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 108 | 00694 | VCIFLock ，Input Parameter：request : {"Cifno":"I000000216471","LockedByUser":"MY00242","LockedBySystem":"Commencement","LockedStatus":false}  | Chailease.Core.Commencement.API.Services.Helper.VcifHelper.VCIFLock:359
2022-07-07 08:49:16.7495 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 108 | 00694 | Start processing HTTP request PUT http://dp-my-sit01.kong/core/vcif/Vcif/Lock  | Microsoft.Extensions.Http.Logging.LoggingScopeHttpMessageHandler+Log.RequestPipelineStart:0
2022-07-07 08:49:16.7495 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 108 | 00694 | Sending HTTP request PUT http://dp-my-sit01.kong/core/vcif/Vcif/Lock  | Microsoft.Extensions.Http.Logging.LoggingHttpMessageHandler+Log.RequestStart:0
2022-07-07 08:49:16.8260 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 108 | 00694 | Received HTTP response headers after 75.9261ms - 200  | Microsoft.Extensions.Http.Logging.LoggingHttpMessageHandler+Log.RequestEnd:0
2022-07-07 08:49:16.8260 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 108 | 00694 | End processing HTTP request after 77.3339ms - 200  | Microsoft.Extensions.Http.Logging.LoggingScopeHttpMessageHandler+Log.RequestPipelineEnd:0
2022-07-07 08:49:16.8260 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 108 | 00694 | VCIFLock response status：success  | Chailease.Core.Commencement.API.Services.Helper.VcifHelper.VCIFLock:364
2022-07-07 08:49:16.8260 | 7f7ca0fe-048d-4883-b044-726cc639f700 | DEBUG | dotnet | 108 | 00694 | VcifHelper.GetIndividualAndCorporateAsync CifNo：I000000216471。  | Chailease.Core.Commencement.API.Services.Helper.VcifHelper.GetIndividualAndCorporateAsync:186
2022-07-07 08:49:16.8260 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 108 | 00694 | Start processing HTTP request GET http://dp-my-sit01.kong/core/vcif/Vcif/Individual/CIFNO/I000000216471  | Microsoft.Extensions.Http.Logging.LoggingScopeHttpMessageHandler+Log.RequestPipelineStart:0
2022-07-07 08:49:16.8260 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 108 | 00694 | Sending HTTP request GET http://dp-my-sit01.kong/core/vcif/Vcif/Individual/CIFNO/I000000216471  | Microsoft.Extensions.Http.Logging.LoggingHttpMessageHandler+Log.RequestStart:0
2022-07-07 08:49:16.8617 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 108 | 00694 | Received HTTP response headers after 33.0289ms - 200  | Microsoft.Extensions.Http.Logging.LoggingHttpMessageHandler+Log.RequestEnd:0
2022-07-07 08:49:16.8617 | 7f7ca0fe-048d-4883-b044-726cc639f700 |  INFO | dotnet | 108 | 00694 | End processing HTTP request after 33.8211ms - 200  | Microsoft.Extensions.Http.Logging.LoggingScopeHttpMessageHandler+Log.RequestPipelineEnd:0
